path,doc_code,revision,plan_kind,status,previous_status,top_dir,size_human,card_path
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0346.pdf,4521-PLN-DOT-75-63-0346,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,241 KB,.yeyo-memory/cards/38b3d29f892101d0.json
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0353.pdf,4521-PLN-DOT-75-63-0353,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,263 KB,.yeyo-memory/cards/7ebb089e2f54c8e2.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0334.pdf,4521-PLN-DOT-75-63-0334,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,583 KB,.yeyo-memory/cards/ceffe7c82de2dace.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0336.pdf,4521-PLN-DOT-75-63-0336,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,1.3 MB,.yeyo-memory/cards/eb1f647c75c3c48b.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0337.pdf,4521-PLN-DOT-75-63-0337,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,1.2 MB,.yeyo-memory/cards/91c8c079b954079d.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0338.pdf,4521-PLN-DOT-75-63-0338,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,368 KB,.yeyo-memory/cards/533ee9551a105bbc.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0339.pdf,4521-PLN-DOT-75-63-0339,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,1.2 MB,.yeyo-memory/cards/5f6c0cb1f28ca226.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0341.pdf,4521-PLN-DOT-75-63-0341,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,370 KB,.yeyo-memory/cards/a7d8fcb5d3455226.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0342.pdf,4521-PLN-DOT-75-63-0342,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,361 KB,.yeyo-memory/cards/6eb7386a2359e4a8.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0343.pdf,4521-PLN-DOT-75-63-0343,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,367 KB,.yeyo-memory/cards/d942f61a8ccbaacb.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0344.pdf,4521-PLN-DOT-75-63-0344,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,1.3 MB,.yeyo-memory/cards/1d7d33acde45ae82.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0345.pdf,4521-PLN-DOT-75-63-0345,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,248 KB,.yeyo-memory/cards/82ae8f9a2162cf94.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0346.pdf,4521-PLN-DOT-75-63-0346,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,361 KB,.yeyo-memory/cards/d32dc967c65c9977.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/4521-PLN-DOT-75-63-0266.pdf,4521-PLN-DOT-75-63-0266,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,478 KB,.yeyo-memory/cards/50bfaf5cc61b9035.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/4521-PLN-DOT-75-63-0267.pdf,4521-PLN-DOT-75-63-0267,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,580 KB,.yeyo-memory/cards/d5b9472fee5e265d.json
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/4521-PLN-DOT-75-63-0268.pdf,4521-PLN-DOT-75-63-0268,,Soporte de tuberia MS,tagged_plan,tagged_plan,Documentacion con sello PE 08,504 KB,.yeyo-memory/cards/1aabd31dc8960e12.json
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0241_Rev01.pdf,4521-PLN-DOT-75-63-,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,233 KB,.yeyo-memory/cards/ee6098de79e039dd.json
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0265_Rev01.pdf,4521-PLN-DOT-75-63-,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,301 KB,.yeyo-memory/cards/d918c8ccd29244ae.json
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0272_Rev01.pdf,4521-PLN-DOT-75-63-,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,242 KB,.yeyo-memory/cards/a72c163e1673753f.json
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0273_Rev01.pdf,4521-PLN-DOT-75-63-,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,320 KB,.yeyo-memory/cards/dda40312506723a2.json
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0347_Rev01.pdf,4521-PLN-DOT-75-63-,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,248 KB,.yeyo-memory/cards/dca38d06fae79e6b.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0200.pdf,4521-PLN-DOT-75-63-0200,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,198 KB,.yeyo-memory/cards/68577b702b9fd98e.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0249.pdf,4521-PLN-DOT-75-63-0249,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,238 KB,.yeyo-memory/cards/cbada7199112bac6.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0250.pdf,4521-PLN-DOT-75-63-0250,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,238 KB,.yeyo-memory/cards/7fe60df4c09fda3c.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0259.pdf,4521-PLN-DOT-75-63-0259,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,258 KB,.yeyo-memory/cards/11e1337b89d0ce54.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0265.pdf,4521-PLN-DOT-75-63-0265,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,233 KB,.yeyo-memory/cards/ab1b760fe7df2794.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0266.pdf,4521-PLN-DOT-75-63-0266,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,267 KB,.yeyo-memory/cards/dc1ac377b66f0604.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0267.pdf,4521-PLN-DOT-75-63-0267,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,302 KB,.yeyo-memory/cards/95212a6699f43d8f.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0268.pdf,4521-PLN-DOT-75-63-0268,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,308 KB,.yeyo-memory/cards/0deb066846fe3c34.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0270.pdf,4521-PLN-DOT-75-63-0270,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,259 KB,.yeyo-memory/cards/3882b1401c8d1693.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0271.pdf,4521-PLN-DOT-75-63-0271,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,204 KB,.yeyo-memory/cards/2fb8ef086c5a3703.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0273.pdf,4521-PLN-DOT-75-63-0273,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,268 KB,.yeyo-memory/cards/0c8bfd693683fe5a.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0274.pdf,4521-PLN-DOT-75-63-0274,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,274 KB,.yeyo-memory/cards/2438424c6fea25f9.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0279.pdf,4521-PLN-DOT-75-63-0279,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,252 KB,.yeyo-memory/cards/c441225824562857.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0280.pdf,4521-PLN-DOT-75-63-0280,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,251 KB,.yeyo-memory/cards/9236494a47dac40f.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0281.pdf,4521-PLN-DOT-75-63-0281,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,250 KB,.yeyo-memory/cards/903b34c9868c4051.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0288.pdf,4521-PLN-DOT-75-63-0288,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,249 KB,.yeyo-memory/cards/ead071a4348ac935.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0289.pdf,4521-PLN-DOT-75-63-0289,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,249 KB,.yeyo-memory/cards/63f3cc1b2dc0e12e.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0290.pdf,4521-PLN-DOT-75-63-0290,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,249 KB,.yeyo-memory/cards/1650654e1584a778.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0293.pdf,4521-PLN-DOT-75-63-0293,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,249 KB,.yeyo-memory/cards/e6c6eec33c730f0d.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0294.pdf,4521-PLN-DOT-75-63-0294,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,332 KB,.yeyo-memory/cards/a49478c8c034ecf3.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0296.pdf,4521-PLN-DOT-75-63-0296,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,244 KB,.yeyo-memory/cards/ca9c881ee6bfad47.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0298.pdf,4521-PLN-DOT-75-63-0298,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,240 KB,.yeyo-memory/cards/409485d561582d44.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0299.pdf,4521-PLN-DOT-75-63-0299,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,287 KB,.yeyo-memory/cards/045579dcc0fa5501.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0300.pdf,4521-PLN-DOT-75-63-0300,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,246 KB,.yeyo-memory/cards/c462ae5cc2321401.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0301.pdf,4521-PLN-DOT-75-63-0301,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,249 KB,.yeyo-memory/cards/7ce3dd0fb95d6c49.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0302.pdf,4521-PLN-DOT-75-63-0302,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,241 KB,.yeyo-memory/cards/f7281383d0ba5ff2.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0304.pdf,4521-PLN-DOT-75-63-0304,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,241 KB,.yeyo-memory/cards/9d62800a3a5b8e0a.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0305.pdf,4521-PLN-DOT-75-63-0305,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,254 KB,.yeyo-memory/cards/fe877557241b8923.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0308.pdf,4521-PLN-DOT-75-63-0308,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,249 KB,.yeyo-memory/cards/7158a268a4175169.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0310.pdf,4521-PLN-DOT-75-63-0310,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,249 KB,.yeyo-memory/cards/193273891483f7e0.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0313.pdf,4521-PLN-DOT-75-63-0313,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,303 KB,.yeyo-memory/cards/b31aed6c43812a10.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0314.pdf,4521-PLN-DOT-75-63-0314,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,245 KB,.yeyo-memory/cards/8876a62d5a87c0b8.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0315.pdf,4521-PLN-DOT-75-63-0315,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,234 KB,.yeyo-memory/cards/6753480d78e2d6e7.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0316.pdf,4521-PLN-DOT-75-63-0316,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,278 KB,.yeyo-memory/cards/ac0c546a27b1ac3e.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0317.pdf,4521-PLN-DOT-75-63-0317,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,292 KB,.yeyo-memory/cards/970895dfb1879775.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0318.pdf,4521-PLN-DOT-75-63-0318,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,296 KB,.yeyo-memory/cards/6697d6f92a9257a5.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0319.pdf,4521-PLN-DOT-75-63-0319,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,292 KB,.yeyo-memory/cards/e08e8be2120a820d.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0320.pdf,4521-PLN-DOT-75-63-0320,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,310 KB,.yeyo-memory/cards/c5d554e36fcecc43.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0321.pdf,4521-PLN-DOT-75-63-0321,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,294 KB,.yeyo-memory/cards/3ea781d8b7dddac1.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0322.pdf,4521-PLN-DOT-75-63-0322,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,255 KB,.yeyo-memory/cards/b47ee5aa4b659a4c.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0323.pdf,4521-PLN-DOT-75-63-0323,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,255 KB,.yeyo-memory/cards/6c94c6180f93c732.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0325.pdf,4521-PLN-DOT-75-63-0325,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,291 KB,.yeyo-memory/cards/d63ddad53cfd2b85.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0326.pdf,4521-PLN-DOT-75-63-0326,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,241 KB,.yeyo-memory/cards/1830c1ec1b61b543.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0327.pdf,4521-PLN-DOT-75-63-0327,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,254 KB,.yeyo-memory/cards/737b6d969b0075c2.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0328.pdf,4521-PLN-DOT-75-63-0328,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,254 KB,.yeyo-memory/cards/be58311f2ac7f5c9.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0329.pdf,4521-PLN-DOT-75-63-0329,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,254 KB,.yeyo-memory/cards/edae562fda5f2476.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0331.pdf,4521-PLN-DOT-75-63-0331,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,240 KB,.yeyo-memory/cards/00d80a1da9305aa2.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0332.pdf,4521-PLN-DOT-75-63-0332,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,240 KB,.yeyo-memory/cards/94424d0d688cd95b.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0333.pdf,4521-PLN-DOT-75-63-0333,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,239 KB,.yeyo-memory/cards/c08384f7d1408e83.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0334.pdf,4521-PLN-DOT-75-63-0334,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,337 KB,.yeyo-memory/cards/0b441546661071d6.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0335.pdf,4521-PLN-DOT-75-63-0335,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,245 KB,.yeyo-memory/cards/07119df40ec3e47b.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0336.pdf,4521-PLN-DOT-75-63-0336,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,297 KB,.yeyo-memory/cards/8faeb91c8d656846.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0337.pdf,4521-PLN-DOT-75-63-0337,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,242 KB,.yeyo-memory/cards/1a5bbd0c37dcbf04.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0338.pdf,4521-PLN-DOT-75-63-0338,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,241 KB,.yeyo-memory/cards/11ad33f459c4e516.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0339.pdf,4521-PLN-DOT-75-63-0339,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,241 KB,.yeyo-memory/cards/092831d5c2723778.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0341.pdf,4521-PLN-DOT-75-63-0341,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,246 KB,.yeyo-memory/cards/f129ef5d1c1758d4.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0342.pdf,4521-PLN-DOT-75-63-0342,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,246 KB,.yeyo-memory/cards/405994afcb608d2f.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0343.pdf,4521-PLN-DOT-75-63-0343,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,246 KB,.yeyo-memory/cards/51a8024f88b0b9e3.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0344.pdf,4521-PLN-DOT-75-63-0344,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,241 KB,.yeyo-memory/cards/0c22eac40d2917a3.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0346.pdf,4521-PLN-DOT-75-63-0346,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,241 KB,.yeyo-memory/cards/ff2f107147ad13ec.json
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes para tuberías MS/4521-PLN-DOT-75-63-0353.pdf,4521-PLN-DOT-75-63-0353,,Soporte de tuberia MS,ok,ok,Documentacion con sello PE 08,263 KB,.yeyo-memory/cards/a1f6bdc0a1c30263.json
01 GD AE/Compras/03 Deposito drenaje/02 Propuestas/Caldererias indalicas/1618500CIOF020-R02-TAN-ABE-OT.pdf,,R02,Tanque / drain back tank,ok,ok,01 GD AE,220 KB,.yeyo-memory/cards/8e558f81e2f406d4.json
01 GD AE/Compras/03 Deposito drenaje/02 Propuestas/Ryan Herco/QUOTE MT-259 TANK DB SALT 12 22 16.pdf,,,Tanque / drain back tank,ok,ok,01 GD AE,12 KB,.yeyo-memory/cards/731554f1b88a183f.json
