path,size_bytes,size_human,ext,top_dir,depth,mtime_iso
Documentacion con sello PE 08/Paquete de construccion SMWP/I & C/LIS/4521-LIS-AEE-00-70-0001-GAR Rev.01 I&C Signal List.pdf,43234,42 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/I & C/LIS/4521-LIS-AEE-39-45-0001-GAR Rev.00 Junction Boxes List.pdf,28654,28 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/I & C/LIS/4521-LIS-AEE-39-64-0002-GAR Rev.1 Automatic Valves List.pdf,33953,33 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/I & C/LIS/4521-LIS-AEE-39-70-0015-GAR Rev.0 I&C Instruments List.pdf,33387,33 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/I & C/LIS/4521-LIS-AEE-39-70-0016-GAR Rev.00 Control cable list.pdf,49886,49 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/I & C/MEM/4521-MEM-AEE-70-10-0001-GAR Rev.01 TES S&T HEX Functional Description of Standby and Drainage Procedures.pdf,237144,232 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/I & C/PLN/4521-PLN-AEE-39-70-0002-GAR Rev.00 Wiring diagrams.pdf,418740,409 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/I & C/PLN/4521-PLN-AEE-39-75-0001-GAR Rev.00 HEX replacement logic diagrams.pdf,657406,642 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/CAL/4521-CAL-AEE-58-11-0001-GAR Rev 02 HTF and Molten Salts Hydraulic Circuits Calculation Report.pdf,92030,90 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/CAL/4521-CAL-AEE-58-11-0002-GAR Rev 02 TES Circuit Hydraulic Calculation.pdf,12265832,12 MB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/07.3-Technical Specifications.pdf,9687385,9.2 MB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-00-50-2300.pdf,129218,126 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-00-60-N180.pdf,76732,75 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-00-60-N185_Specification for Field Applied Paint.pdf,93800,92 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-58-61-PS001.pdf,301358,294 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-58-61-PS002.pdf,133874,131 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-68-61-CS30.pdf,58667,57 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-68-61-CS31.pdf,51074,50 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-68-61-CS32.pdf,59525,58 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-68-61-CS72.pdf,283717,277 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-68-61-SS37.pdf,39687,39 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-68-61-SS38.pdf,40243,39 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-68-64-V350.pdf,144731,141 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/ESP/4521-ESP-ANC-68-64-V380.pdf,51582,50 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/HDD/4521-HDD-AEE-00-64-0001-GAR_Rev02_TES HTF PSV Datasheet.pdf,29301,29 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/HDD/4521-HDD-AEE-075-064-0010-GAR_Rev02_Drain back tank datasheet__.pdf,185669,181 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/LIS/4521-LIS-AEE-39-61-0001-GAR_R02_Pipeline TES HEX Replacement.pdf,23439,23 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/LIS/4521-LIS-AEE-39-61-0002-GAR_Rev00_Equipment List.pdf,20836,20 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/LIS/4521-LIS-AEE-39-61-0003-GAR_Rev03  Manual Valve List TES HEX Replacement.pdf,27535,27 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/MEM/4521-MEM-AEE-68-10-0001-GAR Rev 00 TES Replacement HEX Operation Philosophy.pdf,97661,95 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/MEM/4521-TAB-AEE-75-62-0001-GAR TBE MS Drain Pump.pdf,44214,43 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521_PLN_AEE_68_71_P271-GAR_Rev02_Thermal energy storage Un5 HTF to salt.pdf,355934,348 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521_PLN_AEE_68_71_P273-GAR_Rev00_Thermal energy storage Un6 Cold salt storage tank.pdf,275636,269 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521_PLN_AEE_68_71_P274-GAR_Rev02_ Thermal energy storage Un6 HTF to salt.pdf,2071270,2.0 MB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521_PLN_AEE_68_71_P278-GAR_Rev03_Shell & Tube Tes Hex Train.pdf,1247865,1.2 MB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521_PLN_AEE_68_71_P279-GAR_Rev04_TES Hex MS drawing.pdf,899591,879 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521-PLN-AEE-00-70-N023-GAR Rev.00 Interlock notes - Dra.pdf,291970,285 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521-PLN-AEE-73-00-0001-GAR_rev.01_Hazardous area classification.pdf,342840,335 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521-PLN-AGE-67-71-P412 Safety Showers.pdf,2357899,2.2 MB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521-PLN-AGE-67-71-P493 Raw water distribution to HTF & TES.pdf,1207103,1.2 MB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521-PLN-LOI-039-062-0003-GAR_Rev01 ANCHOR BOLTS.PDF,515242,503 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M&P/PLN/4521-PLN-LOI-039-062-0005-GAR MS-HTF Shell & Tube Heat Exchangers Anchor Bolts Drawing.pdf,340664,333 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/M3D/4521-M3D-AEE-00-00-0001-GAR_2017-07-20 (3).nwd,32261870,31 MB,nwd,Documentacion con sello PE 08,3,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/SMWP Construction Package.msg,769024,751 KB,msg,Documentacion con sello PE 08,2,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/SMWP Document List 9-21-2018.xlsx,61248,60 KB,xlsx,Documentacion con sello PE 08,2,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/212-HTF-05-CS30-20_rev02_Sht_1.pdf,513541,502 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/212-HTF-05-CS30-20_rev02_Sht_2.pdf,465123,454 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/212-HTF-06-CS30-20_rev02_Sht_1.pdf,468005,457 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/212-HTF-06-CS30-20_rev02_Sht_2.pdf,526340,514 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/252-HTF-12F-CS30-20_rev04_Sht_1.pdf,481843,471 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/252-HTF-12F-CS30-20_rev04_Sht_2.pdf,508547,497 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/252-HTF-13F-SS38-24_rev02_Sht_1.pdf,503701,492 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/252-HTF-16F-CS30-20_rev04_Sht_1.pdf,548981,536 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/252-HTF-16F-CS30-20_rev04_Sht_2.pdf,513013,501 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/252-HTF-21F-CS30-8_rev03_Sht_1.pdf,412245,403 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/255-HTF-20F-CS30-1_Sht_1.pdf,304610,297 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/255-HTF-21F-CS30-1_Sht_1.pdf,355021,347 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/255-HTF-22F-CS30-1_Sht_1.pdf,314353,307 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/HTF/255-HTF-23F-CS30-1_Sht_1.pdf,322819,315 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/INF/4521-INF-AEE-21-63-0004-GAR_TES HEX Change_stress report.pdf,396163,387 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/LIS/4521-LIS-AEE-58-63-0001 HTF TES6support list_rev04.xlsx,535056,523 KB,xlsx,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/LIS/4521-LIS-AEE-75-63-0001 MS System support list_rev04.xlsx,580331,567 KB,xlsx,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/251-MS-01F-CS31-20_rev02_Sht_1-Model.pdf,805440,787 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/251-MS-01F-CS31-20_rev02_Sht_2-Model.pdf,370592,362 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-03F-CS31-24_Rev02_Sht_1-Model.pdf,479842,469 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-03F-CS31-24_Rev02_Sht_2-Model.pdf,459599,449 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-04F-CS31-24_Rev02_Sht_1-Model.pdf,442110,432 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-04F-CS31-24_Rev02_Sht_2-Model.pdf,519839,508 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-06F-CS31-4_Sht_1-Model.pdf,472879,462 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-13E-CS31-24_rev03_Sht_1-Model.pdf,485775,474 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-13F-CS31-24_rev03_Sht_1-Model.pdf,487550,476 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-14E-CS31-24_rev03_Sht_1-Model.pdf,508065,496 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-14F-CS31-24_rev03_Sht_1-Model.pdf,493374,482 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/252-MS-60E-CS31-24_Rev02_Sht_1-Model.pdf,262608,256 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/253-MS-01F-CS31-20_rev02_Sht_1-Model.pdf,602145,588 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/253-MS-01F-CS31-20_rev02_Sht_2-Model.pdf,293310,286 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/253-MS-01F-CS31-20_rev02_Sht_3-Model.pdf,698977,683 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/253-MS-01F-CS31-20_rev02_Sht_4-Model.pdf,304881,298 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/253-MS-60E-CS31-24_Sht_1-Model.pdf,298298,291 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/255-MS-06F-CS31-4_Rev02_Sht_1-Model.pdf,428542,418 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/255-MS-07F-CS31-4_Sht_1-Model.pdf,644990,630 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/255-MS-08F-CS31-4_Sht_1-Model.pdf,385329,376 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/255-MS-09F-CS31-4_Sht_1-Model.pdf,412420,403 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/255-MS-11F-CS31-3_Sht_1-Model.pdf,467005,456 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/255-MS-12F-CS31-3_Sht_1-Model.pdf,421173,411 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/255-MS-13F-CS31-3_Sht_1-Model.pdf,423940,414 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/255-MS-14F-CS31-3_rev02_Sht_1-Model.pdf,599967,586 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/255-MS-15F-CS31-3_Sht_1-Model.pdf,526303,514 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/257-MS-10EF-CS31-6_Rev02_Sht_1-Model.pdf,791246,773 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/257-MS-10F-CS31-4_Rev02_Sht_1[1]-Model.pdf,525711,513 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/257-MS-11EF-CS31-4_Rev02_Sht_1[1]-Model.pdf,354847,347 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/257-MS-12EF-CS31-3_Sht_1-Model.pdf,569965,557 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/MS/257-MS-13EF-CS31-2_Sht_1.pdf,178210,174 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/N/252-N-08EF-CS31-2_Sht_1-Model.pdf,300895,294 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/N/252-N-10F-CS31-2_Sht_1-Model.pdf,367587,359 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/N/252-N-11F-CS31-2_Sht_1-Model.pdf,371206,363 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/N/252-N-12F-CS31-2_Sht_1-Model.pdf,350229,342 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/N/255-N-09EF-CS31-2_Sht_1-Model.pdf,347061,339 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/N/255-N-09EF-CS72-1.5_Sht_1-Model.pdf,340772,333 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/N/255-N-09EF-CS72-1.5_Sht_2-Model.pdf,471814,461 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/N/255-N-10EF-CS72-05_Sht_1-Model.pdf,291427,285 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/N/257-N-11EF-CS72-05_Sht_1-Model.pdf,352484,344 KB,pdf,Documentacion con sello PE 08,4,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-LIS-AEE-58-63-0001 HTF TES6support list_rev04.xlsx,535056,523 KB,xlsx,Documentacion con sello PE 08,5,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0200.pdf,203139,198 KB,pdf,Documentacion con sello PE 08,5,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0201.pdf,216168,211 KB,pdf,Documentacion con sello PE 08,5,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0202.pdf,214040,209 KB,pdf,Documentacion con sello PE 08,5,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0203.pdf,282439,276 KB,pdf,Documentacion con sello PE 08,5,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0204.pdf,283552,277 KB,pdf,Documentacion con sello PE 08,5,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0205.pdf,283400,277 KB,pdf,Documentacion con sello PE 08,5,2026-06-05T06:28:00.000Z
Documentacion con sello PE 08/Paquete de construccion SMWP/Tuberia/PLN/Soportes de tuberías HTF/4521-PLN-DOT-75-63-0206.pdf,282855,276 KB,pdf,Documentacion con sello PE 08,5,2026-06-05T06:28:00.000Z
